Calls to operations that could not be found:
all_proc_die.f.xml:ALL_PROC_DIE --> MAX
bar2.f.xml:BAR2 --> MAX
bar2.f.xml:BAR2 --> MIN
calc_3d_diffusivity.f.xml:CALC_3D_DIFFUSIVITY --> MAX
calc_3d_diffusivity.f.xml:CALC_3D_DIFFUSIVITY --> MIN
calc_3d_diffusivity.f.xml:CALC_3D_DIFFUSIVITY --> MOD
calc_3d_diffusivity.f.xml:CALC_3D_DIFFUSIVITY --> atan
calc_grid_angles.f.xml:CALC_GRID_ANGLES --> COS
calc_grid_angles.f.xml:CALC_GRID_ANGLES --> SIN
calc_grid_angles.f.xml:CALC_GRID_ANGLES --> SQRT
calc_oce_mxlayer.f.xml:CALC_OCE_MXLAYER --> MAX
calc_oce_mxlayer.f.xml:CALC_OCE_MXLAYER --> MIN
calc_oce_mxlayer.f.xml:CALC_OCE_MXLAYER --> klowC
calc_phi_hyd.f.xml:CALC_PHI_HYD --> MAX
calc_phi_hyd.f.xml:CALC_PHI_HYD --> MIN
calc_r_star.f.xml:CALC_R_STAR --> max
calc_surf_dr.f.xml:CALC_SURF_DR --> MIN
calc_surf_dr.f.xml:CALC_SURF_DR --> hfacC
calc_surf_dr.f.xml:CALC_SURF_DR --> nint
calc_viscosity.f.xml:CALC_VISCOSITY --> MAX
calc_viscosity.f.xml:CALC_VISCOSITY --> MIN
calc_viscosity.f.xml:CALC_VISCOSITY --> MOD
calc_wsurf_tr.f.xml:CALC_WSURF_TR --> ksurfC
cd_code_ini_vars.f.xml:CD_CODE_INI_VARS --> uVeld
cd_code_ini_vars.f.xml:CD_CODE_INI_VARS --> vVeld
cd_code_scheme.f.xml:CD_CODE_SCHEME --> af
cd_code_scheme.f.xml:CD_CODE_SCHEME --> pf
cd_code_scheme.f.xml:CD_CODE_SCHEME --> vf
cg2d.f.xml:CG2D --> ABS
cg2d.f.xml:CG2D --> MAX
cg2d.f.xml:CG2D --> MOD
cg2d.f.xml:CG2D --> SQRT
cg2d_ex0.f.xml:CG2D_EX0 --> ABS
cg2d_ex0.f.xml:CG2D_EX0 --> MAX
cg2d_ex0.f.xml:CG2D_EX0 --> MIN
cg2d_ex0.f.xml:CG2D_EX0 --> MOD
